conjecture_id,found,elapsed_seconds,score,graph6,evaluated,classes,x,x_value,y,y_value,sign,rhs,order,size,density,minimum_degree,maximum_degree,average_degree
713,True,0.507119,0.00220759472198,O~}?GC??G?_B?F?B_@wB?,709,connected,density,0.24166666666666667,remoteness,0.3,>=,0.30220759472198444,16,29,0.24166666666666667,2,5,3.625
737,True,0.079904,0.00566988414939,K^~y??B?wF_^,21,connected,density,0.4393939393939394,second_smallest_laplace_eigenvalue,0.2412295168563658,>=,0.2468994010057579,12,29,0.4393939393939394,4,5,4.833333333333333
1021,True,0.092041,0.282608695652,m??_E??g??W?cAb?A@?R_R?GAEG?c@CU?O?X????AOk@?OF?`[??OO??@??GC@G???cCC?I_HQ?OG?@?ao?OC?@??c??__?OgO?C?ICC_@__e_??O?A?O?EG?G??CAB??G_??O?A?C?P?CQAS???A??B?FC@AG?OODO???@OB??I_?,102,connected,average_degree,6.434782608695652,triangle_number,32,>=,32.282608695652186,46,148,0.14299516908212562,1,11,6.434782608695652
1337,True,0.302223,0.105437352246,n[???L?O?_?oIoASG???C???A?_?WFDA@??CDO_?CkcCM?DA_og@AG??AoO?OGK@G?Oo?aW?gMWW@?_SH??CPCGGCE?cAWOi?D??_?`?Pg??_??J??CO?@CoBo????J_g_FAkW?E??G??CE?a?CO??A?COpOP?QC?OGHCQG?A_S??ICCOMs?@?,291,connected,triangle_number,68,average_degree,8.127659574468085,<=,8.022222222222222,47,191,0.17668825161887142,4,13,8.127659574468085
1591,True,0.083191,0.0428571428571,RhCGGCA?_C?O?_?_?O?C??_?A??C??,102,connected,total_domination_number,4,proximity,0.17142857142857143,>=,0.21428571428571425,19,18,0.10526315789473684,1,13,1.894736842105263
1729,True,0.124504,0.0114285714286,H[CGGCB,145,connected,independence_number,4,proximity,0.22857142857142856,>=,0.24000000000000002,9,9,0.25,1,3,2.0
1793,True,0.046902,0.00294608549226,H{CGGCB,31,connected,independence_number,4,second_smallest_laplace_eigenvalue,0.13919414688829768,>=,0.14214023238056123,9,10,0.2777777777777778,2,3,2.2222222222222223
1892,True,0.030830,1,Jh_GK?@?K??,12,connected,vertex_cover_number,4,total_domination_number,7,<=,6.0,11,10,0.18181818181818182,1,4,1.8181818181818181
1917,True,0.244869,0.0122818358112,ZsaCCA?_C?O?_?_?O?C??_?A??C??C??A???_??C????@???A??????_???G,305,connected,vertex_cover_number,3,proximity,0.2184873949579832,>=,0.23076923076923075,27,26,0.07407407407407407,1,22,1.9259259259259258
1919,True,0.031101,0.00454545454545,J`Ca?QCG?O?,53,connected,vertex_cover_number,4,proximity,0.2,>=,0.20454545454545453,11,10,0.18181818181818182,1,3,1.8181818181818181
2129,True,0.216373,0.0115384615385,UhCGGCA?_C?O?_?_?O?C??_?A??C??C??A??_???,204,connected,matching_number,4,proximity,0.15,>=,0.16153846153846152,22,21,0.09090909090909091,1,15,1.9090909090909092
2131,True,0.181331,0.00437062937063,MhCGGC@?G?_@?@C??,193,connected,matching_number,6,proximity,0.14772727272727273,>=,0.15209790209790208,14,13,0.14285714285714285,1,3,1.8571428571428572
2252,True,0.027575,1.01114851795,Ph_GK?@?K??@?@_???G?@_??,15,connected,randic_index,7.887157869370666,total_domination_number,11,<=,9.988851482053782,17,16,0.11764705882352941,1,6,1.8823529411764706
2882,False,10.007206,1.7763568394e-15,ThGI?CG?G@?@?A??_O??@??G??G??G??C??@,3727,connected,second_zagreb_index,103,independent_domination_number,10,<=,9.999999999999998,21,20,0.09523809523809523,1,3,1.9047619047619047
3144,True,0.224002,0.037037037037,UsaCAA?_A?G@O?O?G?A??O?@@?A??A???C??O???,364,connected,proximity,0.2916666666666667,total_domination_number,3,>=,3.037037037037037,22,23,0.09956709956709957,1,13,2.090909090909091
3157,True,0.066377,1.62349206349,WhCGGC@?G?_@?@?@??_?G?@??C??G??G??C??@???G???_?,52,connected,proximity,0.10952380952380952,matching_number,6,>=,7.623492063492065,24,23,0.08333333333333333,1,13,1.9166666666666667
3191,True,0.048876,0.0849673202614,JhCO__OC?_?,89,connected,proximity,0.29411764705882354,vertex_cover_number,2,>=,2.0849673202614376,11,10,0.18181818181818182,1,8,1.8181818181818181
3193,True,0.049664,1.17333333333,OhCGGGC@?G?_@?@??_?G?,93,connected,proximity,0.2,vertex_cover_number,3,>=,4.173333333333334,16,15,0.125,1,11,1.875
3368,True,0.390089,0.0342356667334,MhCGGC@?G?_A?CO??,495,connected,remoteness,0.28888888888888886,matching_number,5,>=,5.03423566673335,14,13,0.14285714285714285,1,4,1.8571428571428572
3384,True,0.547726,0.225826617028,[hCGGC@?G?_@?@??_?G?A??O?@??A??A??@???O??A???G???O???O?A???A????,636,connected,remoteness,0.216,vertex_cover_number,7,>=,7.225826617028372,28,27,0.07142857142857142,1,13,1.9285714285714286
3550,True,0.061423,9.9549158154,M^~~y???WB_N?^?^_,22,connected,largest_eigenvalue,5.876258043122511,triangle_number,60,<=,50.04508418460117,14,41,0.45054945054945056,5,6,5.857142857142857
3961,True,0.134435,21.3976012696,d~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~_???@??????@,128,connected,second_smallest_laplace_eigenvalue,0.3945976413995378,average_degree,32.270270270270274,<=,10.87266900065412,37,597,0.8963963963963963,1,35,32.270270270270274
3979,True,0.027958,0.0665732911307,H{CGGCB,31,connected,second_smallest_laplace_eigenvalue,0.13919414688829768,independence_number,4,>=,4.066573291130694,9,10,0.2777777777777778,2,3,2.2222222222222223
4288,True,0.041579,0.0132769572933,UsaCCA?_C?O?O?O?G?A??O?@??A??A??@???O???,12,"connected,tree",diameter,3,second_smallest_laplace_eigenvalue,0.15571122977523882,>=,0.16898818706857366,22,21,0.09090909090909091,1,11,1.9090909090909092
5381,True,0.053749,0.478468899522,A_,1,"connected,tree",proximity,1.0,remoteness,1.0,>=,1.4784688995215312,2,1,1.0,1,1,1.0
5421,True,0.035066,0.100858341778,Nsa?GC@?G?_@?A?A?@?,28,"connected,tree",remoteness,0.3181818181818182,domination_number,3,>=,3.1008583417779736,15,14,0.13333333333333333,1,5,1.8666666666666667
5968,True,3.797661,0.0037015503876,KIUJ@?AC???D,25,"claw_free,connected",diameter,7,proximity,0.22916666666666669,>=,0.2328682170542636,12,13,0.19696969696969696,1,4,2.1666666666666665
5983,True,3.598043,0.00552037049986,T^~~y???WB_N?^?^_C?????K??w?@w?@{??~,23,"claw_free,connected",diameter,8,second_smallest_laplace_eigenvalue,0.10517774486401424,>=,0.11069811536387755,21,62,0.29523809523809524,5,6,5.904761904761905
6011,True,3.614467,0.0222222222222,H{CGGCB,31,"claw_free,connected",radius,3,remoteness,0.4444444444444444,>=,0.4666666666666667,9,10,0.2777777777777778,2,3,2.2222222222222223
6013,True,3.235741,0.0202215320911,J{CGGC@?G@_,33,"claw_free,connected",radius,4,remoteness,0.35714285714285715,>=,0.37736438923395443,11,12,0.21818181818181817,2,3,2.1818181818181817
6020,True,3.474538,0.00552037049514,T^~~y???WB_N?^?^_C?????K??w?@w?@{??~,23,"claw_free,connected",radius,4,second_smallest_laplace_eigenvalue,0.10517774486401424,>=,0.11069811535914997,21,62,0.29523809523809524,5,6,5.904761904761905
6124,False,10.135889,-0.00750977835724,MxF_GE??G?oC?@??_,191,"claw_free,connected",density,0.18681318681318682,remoteness,0.52,<=,0.527509778357236,14,17,0.18681318681318682,1,5,2.4285714285714284
6270,True,5.279846,0.281628858968,P~~Nnzx~|~~n@z~}Gt[KV~\O,15,"claw_free,connected",average_degree,11.764705882352942,maximum_degree,14,<=,13.71837114103215,17,100,0.7352941176470589,7,14,11.764705882352942
6351,True,0.558070,0.598402597403,M~~z~lV?N~Dv?Ljb?,13,"claw_free,connected",clique_number,7,maximum_degree,11,<=,10.401597402597409,14,58,0.6373626373626373,3,11,8.285714285714286
6466,True,5.517363,0.0721345030757,Mzzm^^~Tn~UBbd}Z?,13,"claw_free,connected",triangle_number,136,largest_eigenvalue,9.491795814238895,<=,9.419661311163225,14,64,0.7032967032967034,6,11,9.142857142857142
6472,True,6.496083,0.0897729085451,Mn~]|~`}m||VLX|[_,13,"claw_free,connected",triangle_number,136,largest_eigenvalue,9.55139348387376,<=,9.46162057532868,14,66,0.7252747252747253,7,11,9.428571428571429
6617,True,0.917331,0.0130467880884,H{CGGCB,31,"claw_free,connected",total_domination_number,4,second_smallest_laplace_eigenvalue,0.13919414688829768,>=,0.15224093497666835,9,10,0.2777777777777778,2,3,2.2222222222222223
7205,True,7.761628,86.2307692308,ohCGGC@?G?_@?@??_?G?@??C??G??G??C??@???G???_??@???@????_???G???@????C????G????G????C????@?????G?????_????@?????@??????_?????G?????@??????C??????G??????G??????C??????@???????G???????_??????@,9,"claw_free,connected",first_zagreb_index,186,second_zagreb_index,184,>=,270.2307692307693,48,47,0.041666666666666664,1,2,1.9583333333333333
7206,True,4.885034,124.8,MxzN[^Nm^\]FL\rz?,13,"claw_free,connected",first_zagreb_index,1102,second_zagreb_index,4991,>=,5115.799999999999,14,61,0.6703296703296703,4,11,8.714285714285714
7212,True,8.518636,16.4444444444,ohCGGC@?G?_@?@??_?G?@??C??G??G??C??@???G???_??@???@????_???G???@????C????G????G????C????@?????G?????_????@?????@??????_?????G?????@??????C??????G??????G??????C??????@???????G???????o??????@,10,"claw_free,connected",first_zagreb_index,192,second_zagreb_index,192,>=,208.44444444444446,48,48,0.0425531914893617,2,2,2.0
7213,True,4.909927,0.466666666667,ohCGGC@?G?_@?@??_?G?@??C??G??G??C??@???G???_??@???@????_???G???@????C????G????G????C????@?????G?????_????@?????@??????_?????G?????@??????C??????G??????G??????C??????@???????G???????_??????@,9,"claw_free,connected",first_zagreb_index,186,second_zagreb_index,184,>=,184.46666666666658,48,47,0.041666666666666664,1,2,1.9583333333333333
7565,True,3.911109,3.23515655909,LZ~zu}rllxn~lN,84,"claw_free,connected",largest_eigenvalue,9.234350009149724,triangle_number,124,>=,127.23515655909392,13,59,0.7564102564102564,7,11,9.076923076923077
7566,True,3.525892,1.98786425106,M~~^~qrK^~av@DrO_,13,"claw_free,connected",largest_eigenvalue,8.896862348575478,triangle_number,113,>=,114.98786425105627,14,59,0.6483516483516484,4,11,8.428571428571429
7694,False,10.084281,-0.000227480746218,I~CGGC@{?,869,"claw_free,connected",largest_distance_eigenvalue,25.973373714994725,proximity,0.23076923076923078,>=,0.2305417500230132,10,15,0.3333333333333333,1,5,3.0
7695,True,3.695999,0.00111555337485,I{CGGC??W,207,"claw_free,connected",largest_distance_eigenvalue,32.50980942989506,proximity,0.20454545454545453,>=,0.20566100792030567,10,10,0.2222222222222222,1,3,2.0
7703,True,3.498889,0.00183247852411,I{CGGC@?W,32,"claw_free,connected",largest_distance_eigenvalue,30.647041580797698,second_smallest_laplace_eigenvalue,0.10878015128970718,>=,0.11061262981381556,10,11,0.24444444444444444,2,3,2.2
7711,True,3.536693,0.218786286068,T^~~y???WB_N?^?^_C?????K??w?@w?@{??~,23,"claw_free,connected",second_smallest_laplace_eigenvalue,0.10517774486401424,diameter,8,>=,8.218786286067505,21,62,0.29523809523809524,5,6,5.904761904761905
7712,True,3.704988,0.0243989079323,K~_GWC@?G@_F,146,"claw_free,connected",second_smallest_laplace_eigenvalue,0.11698887791598421,diameter,6,>=,6.024398907932278,12,18,0.2727272727272727,2,4,3.0
7713,True,5.735148,0.263518622148,KKC_OMOWCpRS,65,"claw_free,connected",second_smallest_laplace_eigenvalue,0.12062821122989084,diameter,6,>=,6.2635186221482515,12,20,0.30303030303030304,2,5,3.3333333333333335
7718,True,3.924780,0.383723256331,H{CGGCB,31,"claw_free,connected",second_smallest_laplace_eigenvalue,0.13919414688829768,radius,3,>=,3.383723256330862,9,10,0.2777777777777778,2,3,2.2222222222222223
7719,True,6.772517,0.0985447982991,T^~~y???WB_N?^?^_C?????K??w?@w?@{??~,23,"claw_free,connected",second_smallest_laplace_eigenvalue,0.10517774486401424,radius,4,>=,4.09854479829915,21,62,0.29523809523809524,5,6,5.904761904761905
7732,True,6.390573,1.77729735958,U~~~~~~n\^~~~x~~~^Vyd~|~tR~~vyd~JM~XOblW,19,"claw_free,connected",second_smallest_laplace_eigenvalue,9.599356934305298,maximum_degree,19,<=,17.22270264041974,22,185,0.8008658008658008,10,19,16.818181818181817
7734,True,4.377519,0.486907973902,U~~~~~~~~~v~~~~j~~^~^~~~{t}oInedlVJzODpw,19,"claw_free,connected",second_smallest_laplace_eigenvalue,8.492879560723933,average_degree,16.90909090909091,<=,16.422182935188783,22,186,0.8051948051948052,9,20,16.90909090909091
7743,True,0.461696,0.0729287620203,T^~~y???WB_N?^?^_C?????K??w?@w?@{??~,23,"claw_free,connected",second_smallest_laplace_eigenvalue,0.10517774486401424,domination_number,3,>=,3.072928762020344,21,62,0.29523809523809524,5,6,5.904761904761905
7753,True,0.537432,0.178482361207,H{CGGCB,31,"claw_free,connected",second_smallest_laplace_eigenvalue,0.13919414688829768,total_domination_number,4,>=,4.1784823612074025,9,10,0.2777777777777778,2,3,2.2222222222222223
7773,True,1.124076,0.0729287620203,T^~~y???WB_N?^?^_C?????K??w?@w?@{??~,23,"claw_free,connected",second_smallest_laplace_eigenvalue,0.10517774486401424,independent_domination_number,3,>=,3.072928762020344,21,62,0.29523809523809524,5,6,5.904761904761905
7811,True,3.351699,0.400944389994,Q|xGNrlrNZ~L}Z~]uMva^}^kA??,27,"claw_free,connected",second_smallest_laplace_eigenvalue,0.3811126725667485,largest_eigenvalue,11.988852524262409,<=,11.587908134268854,18,95,0.6209150326797386,1,14,10.555555555555555
7813,True,3.716252,0.532194629057,I{CGGC@?W,32,"claw_free,connected",second_smallest_laplace_eigenvalue,0.10878015128970718,largest_distance_eigenvalue,30.647041580797698,>=,31.179236209854658,10,11,0.24444444444444444,2,3,2.2
